Cod. Pais de destino;Cod. Cuidad de origen;Cantidad;Valor de Dolares;Valor en pesos
BOL;BOG;19,06;1590,71;6434771,90
BOL;BOG;4,00;4637,88;18473371,72
BOL;BOG;1,00;1848,43;7361372,47
BOL;BOG;129,60;1433,60;5479290,88
BOL;BOG;92,40;651,00;2488154,55
BOL;BOG;1,80;25,20;96315,66
BOL;BOG;36,00;3339,00;12926771,55
BOL;BOG;233,00;11783,50;45619231,07
BOL;BOG;130,00;1755,00;6794394,74
BOL;BOG;838,00;4013,71;15987208,98
BOL;BOG;174,00;410,64;1638268,81
BOL;BOG;559,00;1535,85;6127350,36
BOL;BOG;1356,00;8520,48;32986612,29
BOL;BOG;729,00;5365,09;21404294,80
BOL;BOG;12,00;86,88;336351,57
BOL;BOG;17,00;124,20;480834,09
BOL;BOG;1,00;15185,27;58789013,54
BOL;BOG;440,00;2139,82;8449164,86
BOL;BOG;1232,56;10161,08;40184314,65
BOL;BOG;67,20;2284,75;9025853,35
BOL;BOG;6,83;187,72;742543,40
BOL;BOG;333,63;4455,00;17593783,84
BOL;BOG;110,04;347,20;1373481,53
BOL;BOG;246,01;1028,85;4070007,13
BOL;BOG;25,25;489,96;1946827,26
BOL;BOG;264,20;5673,46;22447404,64
BOL;BOG;23,25;485,28;1920136,49
BOL;BOG;27,24;568,68;2250130,27
BOL;BOG;1585,75;33354,37;131960190,66
BOL;BOG;193,69;361,68;1428107,94
BOL;BOG;8,64;44,87;177170,98
BOL;BOG;67,91;1417,56;5608944,70
BOL;BOG;262,35;15667,72;61993407,78
BOL;BOG;276,00;13540,04;53574688,67
BOL;BOG;9,68;94,51;373176,50
BOL;BOG;1,25;27,00;107545,05
BOL;BOG;9,88;360,96;1428232,08
BOL;BOG;887,93;116867,14;462415224,86
BOL;BOG;318,80;7057,28;27632285,83
BOL;BOG;32,00;1120,00;4431571,20
BOL;BOG;367,00;5276,00;20848567,14
BOL;BOG;291,97;6094,68;24115186,03
BOL;BOG;1,48;36,22;143016,10
BOL;BOG;116,88;2439,70;9653307,37
BOL;BOG;15,88;1522,15;6014570,57
BOL;BOG;1,63;36,05;142344,86
BOL;BOG;4,84;277,55;1095917,27
BOL;BOG;57,50;2073,05;8025709,42
BOL;BOG;33,23;405,24;1600106,34
BOL;BOG;518,00;3851,00;14718714,55
BOL;BOG;25,00;2450,00;9910789,00
BOL;BOG;20,00;15638,00;63259150,36
BOL;BOG;21,00;2163,00;8749810,86
BOL;BOG;1207,00;9358,47;37276189,78
BOL;BOG;300,00;41661,00;159230425,05
BOL;BOG;322,00;6132,80;24181814,38
BOL;BOG;166,00;2867,20;11305455,61
BOL;BOG;9,00;178,45;703633,70
BOL;BOG;168,00;7077,22;27905690,77
BOL;BOG;28,00;431,68;1702127,19
BOL;BOG;1,00;2409,87;9502189,70
BOL;BOG;100,00;2272,00;8958564,16
BOL;BOG;8,00;340,56;1342838,29
BOL;BOG;681,21;521853,39;2047628550,51
BOL;BOG;132,00;2748,00;10759601,64
BOL;BOG;20,00;354,00;1386062,22
BOL;BOG;242,00;8712,00;34111226,16
BOL;BUN;11229,58;92530,91;366032996,11
BOL;BUN;210,22;8972,40;35481176,43
BOL;BUN;779,02;19355,53;76320381,63
BOL;BUN;15,08;390,22;1543334,68
BOL;BUN;3243,63;20563,99;81260218,06
BOL;BUN;55,57;200,01;787863,63
BOL;BUN;462,62;1600,21;6265510,23
BOL;BUN;155,18;886,25;3489928,82
BOL;BUN;299,29;12018,43;47329465,23
BOL;BUN;41,17;1028,55;4034469,80
BOL;BUN;18,22;470,06;1880197,69
BOL;BUN;4409,00;22325,02;88024947,81
BOL;BUN;637,11;1886,65;7416984,02
BOL;BUN;661,22;8612,37;33804059,96
BOL;BUN;1322,05;5180,40;20656637,49
BOL;BUN;48,76;572,43;2283439,76
BOL;BUN;11,29;264,40;1035239,68
BOL;BUN;4,24;336,10;1323534,42
BOL;BUN;2,95;85,79;339626,07
BOL;BUN;19,60;157,94;631745,78
BOL;BUN;50,00;58,93;234280,21
BRA;BOG;205,10;1142,00;4483229,34
BRA;BOG;182500,00;7857,50;30894755,04
BRA;BOG;30,95;63418,25;252563180,62
BRA;BOG;38725,00;14823,50;59638053,43
BRA;BOG;8100,00;963,00;3874351,23
BRA;BOG;21675,00;7645,50;29221483,27
BRA;BOG;41700,00;1459,50;5813407,42
BRA;BOG;4300,00;1272,00;5054708,72
BRA;BOG;31680,00;3168,00;12643107,84
BRA;BOG;5496,00;23761,88;92508140,00
BRA;BOG;473,60;158400,00;621841968,00
BRA;BOG;26100,00;4327,20;16942848,69
BRA;BOG;20,00;1991,78;7932263,85
BRA;BOG;2088,00;8247,60;32626515,88
BRA;BOG;78,00;213,20;843393,61
BRA;BOG;2400,00;10311,40;40790661,03
BRA;BOG;3518,00;10851,20;42926045,05
BRA;BOG;34,00;1500,00;5965792,50
BRA;BOG;1882,21;9597,69;38229038,92
BRA;BOG;361000,00;40853,00;164360198,13
BRA;BOG;583,99;24628,00;95346070,60
BRA;BOG;2066,01;87128,00;337311695,60
BRA;BOG;68,00;2509,92;9650165,51
BRA;BOG;120,00;3120,00;12345091,20
BRA;BOG;7,00;37503,00;149990623,29
BRA;BOG;1535,77;5963,07;23545420,41
BRA;BOG;2,00;160,00;638328,00
BRA;BOG;28935,00;20540,93;81804253,72
BRA;BOG;0,64;33,09;130900,06
BRA;BOG;59,80;2591,73;10363058,32
BRA;BOG;4,46;1546,00;6115790,48
BRA;BOG;14,00;417,00;1646541,18
BRA;BOG;53,00;1359,29;5377188,12
BRA;BOG;7000,00;1249,48;4996058,27
BRA;BOG;13,40;384,98;1522934,68
BRA;BOG;4,00;1474,64;5708995,02
BRA;BOG;1,00;3763,00;14885976,44
BRA;BOG;19,00;168,00;664587,84
BRA;BOG;5,00;1714,00;6780378,32
BRA;BOG;2,00;536,00;2120351,68
BRA;BOG;2,00;4693,00;18729199,84
BRA;BOG;6,00;502,00;1985851,76
BRA;BOG;2,00;214,00;846558,32
BRA;BOG;4,00;14,00;55382,32
BRA;BOG;2,00;42,00;166146,96
BRA;BOG;6,00;407,70;1613171,05
BRA;BOG;10,00;4418,00;17477077,84
BRA;BOG;2,00;6,00;23735,28
BRA;BOG;44,00;457,79;1811365,16
BRA;BOG;2,00;60,00;237352,80
BRA;BOG;4,00;408,00;1613999,04
BRA;BOG;1,00;20000,00;79970200,00
BRA;BOG;1,00;50,00;199157,50
BRA;BOG;97,20;1075,20;4109468,16
BRA;BOG;33,00;232,50;888626,62
BRA;BOG;1,00;1205,65;4821912,77
BRA;BOG;1,00;38190,56;152118729,06
BRA;BOG;1,00;24456,05;97412115,55
BRA;BOG;1,00;24456,05;97412115,55
BRA;BOG;2,00;15445,69;61621352,53
BRA;BOG;81,00;896,00;3424556,80
BRA;BOG;33,00;232,50;888626,62
BRA;BOG;500,00;1577,00;6105276,65
BRA;BOG;1,50;259772,10;992861954,80
BRA;BOG;22325,00;8595,50;34293111,20
BRA;BOG;45,00;148,50;592448,17
BRA;BOG;932,00;4219,00;16809407,85
BRA;BOG;1842,00;10521,60;41929513,20
BRA;BOG;2901,60;18069,46;71961624,45
BRA;BOG;50,00;156,00;615972,24
BRA;BOG;485,45;11776,33;46997919,87
BRA;BOG;4,00;6736,84;25901869,80
BRA;BOG;3,00;13986,19;53774243,17
BRA;BOG;1,00;272,32;1075266,41
BRA;BOG;974,00;4777,24;18903657,30
BRA;BOG;1,00;137,77;543990,35
BRA;BOG;1,00;338,00;1334606,52
BRA;BOG;1,00;12,35;48764,46
BRA;BOG;900,00;5769,00;22747340,07
BRA;BOG;1,00;10916,00;43549927,80
BRA;BOG;6,00;55,50;221917,30
BRA;BOG;4,00;1007,56;4028738,72
BRA;BOG;3,00;1207,23;4827121,22
BRA;BOG;1,00;20,86;83408,91
BRA;BOG;4,00;693,96;2774805,99
BRA;BOG;292,00;8984,18;35923333,55
BRA;BOG;1650,00;2832,50;11325779,57
BRA;BOG;5,00;5001,04;19996708,44
BRA;BOG;30,00;1581,60;6324043,41
BRA;BOG;46,00;173,42;693421,60
BRA;BOG;45,00;22713,09;90818517,47
BRA;BOG;3266,00;25463,95;101817858,68
BRA;BOG;402,00;4561,28;18238323,69
BRA;BOG;36,00;10378,40;41498136,17
BRA;BOG;5,00;5251,15;20996775,78
BRA;BOG;62,00;5235,34;20933559,33
BRA;BOG;1000,00;300,15;1180366,88
BRA;BOG;119,40;147528,53;587628264,26
BRA;BOG;24,00;84,80;337716,00
BRA;BOG;584,00;2666,00;10617345,00
BRA;BOG;96,00;297,60;1185192,00
BRA;BOG;750,00;4244,80;16904916,00
BRA;BOG;652,80;3797,40;15123145,50
BRA;BOG;32,00;136,00;541620,00
BRA;BOG;20,80;80,32;319874,40
BRA;BOG;373,90;241336,70;945199872,87
BRA;BOG;32,00;400,00;1582704,00
BRA;BOG;2,00;32620,08;131237432,05
BRA;BOG;196,00;355,00;1404649,80
BRA;BOG;0,06;119,71;478829,20
BRA;BOG;18,00;281,79;1103329,01
BRA;BOG;5200,64;4218797,01;16559499732,98
BRA;BOG;104173,00;980,82;3884786,83
BGR;BOG;55,00;15054,00;60207419,22
CMR;BOG;67,20;288,00;1151835,84
CAN;BOG;40,00;56,00;223020,00
CAN;BOG;45,00;16,95;68193,40
CAN;BOG;16,00;22,50;90522,22
CAN;BOG;82,00;1688,52;6790519,29
CAN;BOG;172,00;4149,27;16410495,25
CAN;BOG;1154,00;40905,91;162720635,10
CAN;BOG;383,00;10412,22;41519575,55
CAN;BOG;172,00;3536,38;14011669,74
CAN;BOG;415,00;9799,04;38778716,80
CAN;BOG;12,00;55,54;218995,88
CAN;BOG;525,00;4093,50;16367900,68
CAN;BOG;3201,00;25998,60;103955662,08
CAN;BOG;12,00;101,50;410589,83
CAN;BOG;43,00;991,05;3947500,80
CAN;BOG;13,00;387,49;1518048,80
CAN;BOG;25,00;333,13;1317500,15
CAN;BOG;40,00;155,48;619300,16
CAN;BOG;21,00;82,61;325625,51
CAN;BOG;40,00;1900,99;7574870,42
CAN;BOG;8,00;114,78;457185,95
CAN;BOG;30,00;461,40;1844912,51
CAN;BOG;41,00;621,29;2471747,73
CAN;BOG;114,00;2084,18;8290285,56
CAN;BOG;10,00;16,00;62812,32
CAN;BOG;6,00;56,00;219843,12
CAN;BOG;4245,00;2555,35;10114294,38
CAN;BOG;15500,00;3410,00;13351616,30
CAN;BOG;400,00;100,00;391543,00
CAN;BOG;2000,00;440,00;1722789,20
CAN;BOG;19,00;240,00;939703,20
CAN;BOG;8357,00;1815,30;7233226,23
CAN;BOG;964,00;1312,40;5196769,16
CAN;BOG;4130,00;917,30;3628312,58
CAN;BOG;16083,00;8835,90;35030769,09
CAN;BOG;4456,00;959,86;3822662,23
CAN;BOG;523,80;2836,00;11252938,80
CAN;BOG;3096,40;25191,65;100734622,08
CAN;BOG;1007,30;7330,23;29311497,33
CAN;BOG;819,20;3174,40;12697314,30
CAN;BOG;240,00;582,40;2329547,58
CAN;BOG;1994,40;9727,50;38909124,52
CAN;BOG;55,20;343,20;1372538,11
CAN;BOG;2539,50;12550,57;50185381,45
CAN;BOG;1438,82;7560,26;30210956,31
CAN;BOG;16222,23;77312,07;308827382,03
CAN;BOG;1098,00;10172,43;39829437,59
CAN;BOG;2181,00;16592,40;64966380,73
CAN;BOG;18,00;243,90;954973,37
CAN;BOG;6,00;291,90;1142914,01
CAN;BOG;1477,00;753,27;2957164,76
CAN;BOG;25,00;252,00;989294,04
CAN;BOG;22,00;2520,00;9999722,72
CAN;BOG;2,00;140,00;548160,20
CAN;BOG;35156,00;9904,40;39431915,34
CAN;BOG;3800,00;691,98;2756260,13
CAN;BOG;18344,00;2980,00;11878011,71
CAN;BOG;4920,00;1173,60;4643653,53
CAN;BOG;20976,00;7160,16;28486271,21
CAN;BOG;600,00;198,00;791887,14
CAN;BOG;7250,00;1121,00;4400788,17
CAN;BOG;22175,00;3570,50;14016961,78
CAN;BOG;12525,00;49215,46;194329212,42
CAN;BOG;325,00;162,50;642973,50
CAN;BOG;1244,00;1599,70;6355538,19
CAN;BOG;3000,00;1238,00;4980733,98
CAN;BOG;17840,00;2854,90;11345932,43
CAN;BOG;115070,00;10810,18;42754230,40
CAN;BOG;741,00;1325,10;5331155,57
CAN;BOG;12716,00;65278,99;258288737,79
CAN;BOG;174975,00;47471,15;186848821,68
CAN;BOG;120006,00;18500,15;73692697,27
CAN;BOG;135077,00;21067,49;83928083,63
CAN;BOG;1569,00;407,94;1631152,16
CAN;BOG;28840,00;6921,60;27847050,33
CAN;BOG;72190,00;11323,16;45135764,37
CAN;BOG;27364,00;6938,13;27791148,48
CAN;BOG;2,00;1227,17;4855617,16
CAN;BOG;2400,00;410,00;1639963,10
CAN;BOG;500,00;75,00;301740,75
CAN;BOG;5600,00;1502,42;6044551,16
CAN;BOG;30800,00;8263,33;33245111,88
CAN;BOG;12914,00;3088,89;12323281,09
CAN;BOG;487,00;2370,00;9535007,70
CAN;BOG;10520,00;1157,20;4627075,77
CAN;BOG;71,50;432,00;1727356,31
CAN;BOG;1600,00;252,00;991012,68
CAN;BOG;400,00;72,00;283146,48
CAN;BOG;11,00;750,00;2999932,50
CAN;BOG;9650,00;2605,50;10421765,50
CAN;BOG;950,00;5817,60;23269876,41
CAN;BOG;45,00;323,00;1291970,91
CAN;BOG;275400,00;82809,00;331226334,74
CAN;BOG;1250,00;212,50;834226,12
CAN;BOG;5580,00;931,60;3657247,33
CAN;BOG;108,00;443,88;1752677,93
CAN;BOG;2290,00;729,70;2918384,06
CAN;BOG;2040,00;395,60;1582174,50
CAN;BOG;1432,00;552,40;2209285,13
CAN;BOG;105,00;472,50;1889730,67
CAN;BOG;301,00;1941,52;7764973,32
CAN;BOG;40,00;5,00;19571,99
CAN;BOG;205,00;1454,50;5792546,25
CAN;BOG;7554,00;32399,50;129031008,75
CAN;BOG;298,00;3238,90;12898414,74
CAN;BOG;668,00;2631,48;10499887,26
CAN;BOG;126,00;460,88;1843257,29
CAN;BOG;3045,00;9947,59;39685165,10
CAN;BOG;1,00;1260,00;4975160,40
CAN;BOG;3,00;7340,00;28982283,60
CAN;BOG;68050,00;13771,00;55249390,55
CAN;BOG;84180,00;12697,00;51033652,17
CAN;BOG;125123,00;18061,30;72252273,26
CAN;BOG;96,00;123,84;484886,85
CAN;BOG;18,00;7,80;30540,35
CAN;BOG;264,00;498,72;1952703,24
CAN;BOG;6420,00;1797,60;7232122,29
CAN;BOG;33,00;3091,77;12338883,05
CAN;BOG;762,30;2895,58;11457115,12
CAN;BOG;24,00;48,00;191928,48
CAN;BOG;26055,00;12766,66;50898194,57
CAN;BOG;1582,00;13570,00;52535576,50
CAN;BOG;86867,00;32225,72;128891063,02
CAN;BOG;13418,00;2078,30;8282208,21
CAN;BOG;31871,00;6145,17;24504003,42
CAN;BOG;7413,00;1435,83;5741180,61
CAN;BOG;10730,00;2268,50;8980467,73
CAN;BOG;2667,00;1378,26;5530393,35
CAN;BOG;3686,00;900,24;3588680,98
CAN;BOG;612,50;1225,00;4898174,75
CAN;BOG;7445,76;38907,03;155346508,86
CAN;BOG;78,00;165,70;666645,89
CAN;BOG;4047,17;14822,44;58908598,68
CAN;BOG;621,84;2874,29;11401781,89
CAN;BOG;1313,82;5956,25;23740989,31
CAN;BOG;12971,61;23443,03;93734333,69
CAN;BOG;170,01;593,59;2362999,44
CAN;BOG;303,96;1514,55;6025751,64
CAN;BOG;8994,64;38477,60;149173199,61
CAN;BOG;25,89;141,00;555967,23
CAN;BOG;184,00;417,16;1676099,28
CAN;BOG;6381,00;11454,44;45800692,88
CAN;BOG;700,00;5390,00;21469178,50
CAN;BOG;6121,00;17024,61;68493581,18
CAN;BOG;4533,00;10381,42;41665939,48
CAN;BOG;39,00;676,00;2702992,76
CAN;BOG;1114,50;3886,61;15614171,21
CAN;BOG;1843,00;5270,56;21074386,86
CAN;BOG;124,00;263,42;1059793,97
CAN;BOG;33,00;2105,50;8151337,97
CAN;BOG;2,00;61,10;236545,59
CAN;BOG;1,00;88,38;342158,75
CAN;BOG;90,00;1159,20;4487784,84
CAN;BOG;19,00;1129,93;4374467,49
CAN;BOG;1,00;23648,55;92594242,12
CAN;BOG;465,00;3208,50;12833711,23
CAN;BOG;224,00;1164,80;4659095,16
CAN;BOG;7,00;60,90;243594,51
CAN;BOG;14,00;58,80;235194,70
CAN;BOG;883,50;3273,15;13092305,41
CAN;BOG;4,00;8,00;31988,08
CAN;BOG;6553,00;4880,40;19452723,21
CAN;BOG;28,64;1434,34;5514764,77
CAN;BOG;8361,00;967,57;3720122,81
CAN;BOG;17400,00;1374,92;5286306,16
CAN;BOG;6000,00;662,90;2548724,54
CAN;BOG;0,27;471,95;1814558,07
CAN;BOG;2,00;100,00;402321,00
CAN;BOG;15456,00;2056,57;8226094,90
CAN;BOG;50,00;5588,60;22256599,50
CAN;BOG;3,00;5510,31;21944809,57
CAN;BOG;10,00;5050,00;20114907,50
CAN;BOG;1,00;1950,00;7767142,50
CAN;BOG;600,00;19,50;77156,82
CAN;BOG;1300,00;8,50;33824,47
CAN;BOG;400,00;4,00;15827,04
CAN;BOG;1,00;50,00;201160,50
CAN;BOG;4,00;35790,22;143107552,56
CAN;BOG;2,00;1950,00;7699653,00
CAN;BOG;450,00;63,00;251341,65
CAN;BOG;9050,00;1448,00;5776868,40
CAN;BOG;90425,00;23486,00;93719629,63
CAN;BOG;1200,00;240,00;957492,00
CAN;BOG;130925,00;20197,00;80602993,39
CAN;BOG;9808,00;34742,40;138606541,92
CAN;BOG;11250,00;4075,00;16484271,50
CAN;BOG;97500,00;6825,00;26422646,25
CAN;BOG;184639,00;51099,19;204148767,58
CAN;BOG;402740,00;54219,64;213899430,28
CAN;BOG;685575,00;97339,10;384896684,96
CAN;BOG;3602,00;546,72;2177667,76
CAN;BOG;1200,00;360,00;1421474,40
CAN;BOG;34700,00;9750,00;38985962,24
CAN;BOG;1800,00;324,00;1279326,96
CAN;BOG;400,00;76,00;305763,96
CAN;BOG;9950,00;1864,00;7360078,56
CAN;BOG;9750,00;1758,00;7072803,18
CAN;BOG;1704,00;441,84;1767108,15
CAN;BOG;1900,00;418,00;1671761,74
CAN;BOG;8280,00;1818,80;7252529,03
CAN;BOG;80,00;0,08;319,95
CAN;BOG;550,00;360,00;1421474,40
CAN;BOG;2300,00;922,00;3687474,46
CAN;BOG;3450,00;734,50;2900202,63
CAN;BOG;1740,00;1464,00;5867437,68
CAN;BOG;4550,00;514,00;2055234,14
CAN;BOG;682,00;4195,00;16732335,45
CAN;BOG;270,50;1539,55;6155906,05
CAN;BOG;68325,00;17428,00;69744540,92
CAN;BOG;55700,00;8736,50;35088153,75
CAN;BOG;208394,00;29879,10;119194446,14
CAN;BOG;96,00;123,84;494065,87
CAN;BOG;36,00;62,10;247751,05
CAN;BOG;1200,00;600,00;2399658,00
CAN;BOG;1160,00;2087,12;8208937,38
CAN;BOG;18050,00;5332,00;21390321,12
CAN;BOG;1956,00;5530,80;21879181,09
CAN;BOG;3,00;707,77;2799853,17
CAN;BOG;322994,00;88997,78;354144545,92
CAN;BOG;5200,00;780,00;3072727,80
CAN;BOG;53043,00;5353,95;21302306,71
CAN;BOG;280,00;39,20;156741,59
CAN;BOG;14229,00;14303,25;57063531,03
CAN;BOG;1620,00;3894,00;15570197,94
CAN;BOG;294881,00;91544,67;363717844,31
CAN;BOG;1536,00;1133,70;4527823,95
CAN;BOG;184602,00;126277,00;504074469,15
CAN;BOG;490,00;22070,00;87306271,60
CAN;BOG;1,00;802,37;3202162,38
CAN;BOG;6,37;2308,00;9132202,08
CAN;BOG;8,48;15172,00;60031962,72
CAN;BOG;3,00;150,00;591388,00
CAN;BOG;400,00;4,00;15827,04
CAN;BOG;11,00;27659,08;110620554,31
CAN;BOG;36,40;561,90;2223303,44
CAN;BOG;24576,00;151101,44;593189500,10
CAN;BOG;382,70;2591,10;10465895,89
CAN;BOG;947,00;3500,00;13800605,00
CAN;BOG;1,00;5000,00;19992550,00
CAN;BOG;480,00;86,40;345471,26
CAN;BOG;30800,00;3080,00;12315410,80
CAN;BOG;350,00;61,25;240453,41
CAN;BOG;102100,00;10210,00;40824787,10
CAN;BOG;4275,00;913,70;3586976,04
CAN;BOG;9390,00;62255,70;248930039,00
CAN;BOG;1200,00;387,60;1521628,45
CAN;BOG;16,00;12,24;48958,89
CAN;BOG;2080,00;535,84;2143311,77
CAN;BOG;1080,00;275,40;1107992,03
CAN;BOG;10800,00;1944,00;7773103,44
CAN;BOG;27088,00;6683,12;26400095,48
CAN;BOG;188496,00;19031,30;76096843,36
CAN;BOG;113248,00;11324,80;45282326,04
CAN;BOG;1420,00;2659,78;10417592,79
CAN;BOG;2492,00;5382,72;21075663,36
CAN;BOG;1050,00;3769,50;14759213,38
CAN;BOG;2250,00;315,00;1233360,45
CAN;BOG;1322,00;1989,80;7956235,19
CAN;BOG;16405,00;20211,26;79133022,11
CAN;BOG;840,00;176,40;692505,82
CAN;BOG;25,00;134,00;535987,94
CAN;BOG;18180,00;4563,00;18241007,85
CAN;BOG;25300,00;3865,00;15323622,83
CAN;BOG;85430,00;10483,10;41426850,12
CAN;BOG;6800,00;1904,00;7582680,00
CAN;BOG;36565,00;11162,82;44455930,65
CAN;BOG;30100,00;15284,00;61827142,48
CAN;BOG;2500,00;375,00;1516957,50
CAN;BOG;10401,00;6485,93;25924931,09
CAN;BOG;5376,00;1668,36;6445775,93
CAN;BOG;36260,00;5470,50;21667483,75
CAN;BOG;4872,00;9814,99;38833132,73
CAN;BOG;381,00;3188,80;12612357,88
CAN;BOG;27300,00;2730,00;10915932,30
CAN;BOG;56656,00;5665,60;22653958,25
CAN;BOG;3137,00;2494,75;9810828,89
CAN;BOG;25500,00;3620,00;14320285,60
CAN;BOG;14750,00;2340,00;9256759,20
CAN;BOG;4600,00;920,00;3721602,40
CAN;BOG;1250,00;375,00;1468286,25
CAN;BOG;40,00;240,00;942184,80
CAN;BOG;290,00;38,28;151464,77
CAN;BOG;3900,00;1007,70;3978996,10
CAN;BOG;5200,00;1219,68;4795233,99
CAN;BOG;43,00;168,09;665091,78
CAN;BOG;34205,00;8209,20;32474610,09
CAN;BOG;1705,00;2199,45;8700760,26
CAN;BOG;1218,00;2076,34;8213751,87
CAN;BOG;6590,00;12445,60;49233300,12
CAN;BOG;257,00;588,53;2328154,05
CAN;BOG;490,00;1759,10;6958788,50
CAN;BOG;559,00;1099,80;4350676,81
CAN;BOG;33670,00;4713,80;18647227,14
CAN;BOG;6350,00;1333,50;5275165,98
CAN;BOG;1880,00;789,60;3123562,84
CAN;BOG;10116,00;5054,58;19995311,91
CAN;BOG;1700,00;687,50;2714621,25
CAN;BOG;1237,00;1326,40;5146502,95
CAN;BOG;257,00;4649,50;17770621,47
CAN;BOG;62850,00;18268,50;73072355,83
CAN;BOG;52020,00;6914,90;27518814,07
CAN;BOG;439720,00;57208,40;226838752,55
CAN;BOG;6850,00;3497,00;14146134,34
CAN;BOG;6720,00;6367,20;25141143,88
CAN;BOG;65509,00;20118,18;80354276,54
CAN;BOG;42780,00;7602,00;30072599,76
CAN;BOG;36305,00;6959,18;27560530,36
CAN;BOG;848,00;242,16;954844,14
CAN;BOG;18850,00;2659,60;10225656,67
CAN;BOG;1650,00;359,50;1437464,34
CAN;BOG;1565,00;577,98;2286574,84
CAN;BOG;17,45;134,00;528366,02
CAN;BOG;6525,90;45814,61;182668527,94
CAN;BOG;1695,60;11674,05;46477622,77
CAN;BOG;30,00;248,94;995737,60
CAN;BOG;2,20;1,00;3989,55
CAN;BOG;9778,30;41150,62;162687366,54
CAN;BOG;565,00;1808,00;7229306,08
CAN;BOG;4998,00;29240,52;116584559,28
CAN;BOG;1687,50;7087,50;28339439,62
CAN;BOG;5935,20;24332,82;96839666,72
CAN;BOG;50,00;164,00;655755,64
CAN;BOG;12,00;69,32;277273,76
CAN;BOG;1715,00;5670,32;22672892,99
CAN;BOG;2417,50;14405,40;57600696,51
CAN;BOG;7565,40;45825,54;182351172,35
CAN;BOG;49,00;220,36;881201,77
CAN;BOG;5,00;49,00;195995,59
CAN;BOG;5,00;59,36;237434,66
CAN;BOG;887,00;6250,08;24835184,97
CAN;BOG;8503,70;33205,06;131694650,38
CAN;BOG;1451,20;7961,52;31700271,66
CAN;BOG;49496,10;227720,96;907297268,63
CAN;BOG;2471,00;12775,35;50537751,55
CAN;BOG;84,00;325,08;1285977,47
CAN;BOG;230,00;832,05;3291489,95
CAN;BOG;10528,50;33214,08;131390914,77
CAN;BOG;750,12;2122,00;8215216,90
CAN;BOG;11200,00;2016,00;8060996,16
CAN;BOG;12550,00;1255,00;5018130,05
CAN;BOG;25500,00;2981,25;11796090,75
CAN;BOG;50375,00;5037,50;20142494,12
CAN;BOG;77625,00;10213,30;40440448,51
CAN;BOG;2640,00;8448,00;33779412,48
CAN;BOG;10940,00;1118,48;4425556,91
CAN;BOG;3134,00;3159,29;12478118,92
CAN;BOG;15810,00;3851,20;15297407,57
CAN;BOG;2257,00;2465,38;9758489,78
CAN;BOG;422549,00;105146,26;403084339,88
CAN;BOG;2500,00;391,75;1566416,29
CAN;BOG;9221,00;13679,29;52334722,55
CAN;BOG;11400,00;1516,00;6061741,16
CAN;BOG;10046,00;25280,22;96926703,38
CAN;BOG;17159,00;29584,89;113307747,65
CAN;BOG;14675,00;44225,64;169264316,45
CAN;BOG;5187,00;28526,66;109030320,84
CAN;BOG;600,00;1092,50;4192351,33
CAN;BOG;1400,00;3370,20;12881072,91
CAN;BOG;231480,00;34549,40;132201528,18
CAN;BOG;256221,00;906056,07;3464481882,20
CAN;BOG;333,20;3724,00;14402262,20
CAN;BOG;9222,00;2712,22;10433119,35
CAN;BOG;158,00;894,00;3416912,70
CAN;BOG;183276,00;46300,00;185292165,50
CAN;BOG;323788,00;47812,78;189814094,35
CAN;BOG;557710,00;79283,20;315058983,29
CAN;BOG;8130,00;2186,80;8829402,67
CAN;BOG;8750,00;2312,60;9354168,85
CAN;BOG;1680,00;1104,00;4465922,88
CAN;BOG;15820,00;2733,00;10931838,33
CAN;BOG;600,00;90,00;362088,90
CAN;BOG;20983,00;36808,29;147084595,76
CAN;BOG;223150,00;19883,95;79328012,72
CAN;BOG;323666,00;94908,22;373457094,52
CAN;BOG;21000,00;1970,00;7877064,70
CAN;BOG;72800,00;10305,00;40666849,88
CAN;BOG;67845,00;10384,45;39957050,19
CAN;BOG;26140,00;8802,09;35007419,82
CAN;BOG;6196,92;42940,60;169405376,93
CAN;BOG;525,00;2226,00;8819658,33
CAN;BOG;1580,00;10629,60;42407320,68
CAN;BOG;140,00;754,00;3008120,70
CAN;BOG;11,28;67,68;270012,74
CAN;BOG;140,00;1190,00;4707497,20
CAN;BOG;735,00;2531,90;10080616,67
CAN;BOG;420,00;1344,00;5316702,72
CAN;BOG;1512,00;4476,50;17708496,80
CAN;BOG;0,07;2911,75;11642661,49
CAN;BOG;775,00;114,38;455573,48
CAN;BOG;200,00;28,00;111528,20
CAN;BOG;200,00;29,20;116307,98
CAN;BOG;1,00;233,39;913822,20
CAN;BOG;2,00;1615,10;6323810,99
CAN;BOG;175,84;872,80;3483240,06
CAN;BOG;400,00;2112,00;8327679,36
CAN;BOG;303,79;5787,90;22901331,20
CAN;BOG;3330,00;17847,70;69881420,00
CAN;BOG;100,00;1099,99;4398321,00
CAN;BOG;100,00;1099,99;4398321,00
CAN;BOG;1633,13;1267981,99;5004332240,65
CAN;BOG;1788,00;5834,40;23037361,77
CAN;BOG;864,00;2823,60;11246822,34
CAN;BOG;5,00;1060,00;4238420,60
CAN;BOG;5,00;1020,00;4078480,20
CAN;BOG;10,00;1740,00;6957407,40
CAN;BOG;5,00;700,00;2798957,00
